,ControllerSupport,PlatformMac,PlatformWindows,PlatformLinux
11146,False,False,True,False
11147,False,True,True,False
11148,False,True,True,False
11149,False,True,True,False
11150,False,True,True,True
11151,False,False,True,False
11152,False,False,True,False
11153,True,False,True,False
11154,True,False,True,False
11155,False,False,True,False
11156,False,False,True,False
11157,False,False,True,False
11158,True,False,True,False
11159,False,False,True,False
11160,False,False,True,False
11161,False,False,True,False
11162,False,False,True,False
11163,False,False,True,False
11164,False,True,True,True
11165,False,False,True,False
11166,True,False,True,False
11167,False,False,True,False
11168,True,False,True,False
11169,False,False,True,False
11170,True,False,True,False
11171,False,False,True,False
11172,False,False,True,False
11173,False,False,True,False
11174,False,False,True,False
11175,True,False,True,False
11176,False,False,True,True
11177,False,False,True,False
11178,False,False,True,False
11179,False,True,True,True
11180,False,False,True,False
11181,False,False,True,False
11182,False,False,True,False
11183,False,False,True,False
11184,False,False,True,False
11185,True,True,True,True
11186,True,False,True,False
11187,True,False,True,False
11188,True,False,True,False
11189,True,False,True,False
11190,True,False,True,False
11191,True,False,True,False
11192,True,False,True,False
11193,True,False,True,False
11194,True,False,True,False
11195,True,False,True,False
11196,True,False,True,False
11197,False,False,True,False
11198,False,False,True,False
11199,True,False,True,False
11200,True,False,True,False
11201,True,False,True,False
11202,True,False,True,False
11203,True,False,True,False
11204,True,False,True,False
11205,True,False,True,False
11206,True,False,True,False
11207,True,False,True,False
11208,True,False,True,False
11209,True,False,True,False
11210,True,False,True,False
11211,True,False,True,False
11212,True,False,True,False
11213,True,False,True,False
11214,True,False,True,False
11215,True,False,True,False
11216,True,False,True,False
11217,True,False,True,False
11218,True,False,True,False
11219,True,False,True,False
11220,True,False,True,False
11221,True,False,True,False
11222,True,False,True,False
11223,True,False,True,False
11224,True,False,True,False
11225,True,False,True,False
11226,True,False,True,False
11227,True,False,True,False
11228,True,False,True,False
11229,True,False,True,False
11230,True,False,True,False
11231,True,False,True,False
11232,True,False,True,False
11233,True,False,True,False
11234,True,False,True,False
11235,True,False,True,False
11236,True,False,True,False
11237,True,False,True,False
11238,True,False,True,False
11239,True,False,True,False
11240,True,False,True,False
11241,True,False,True,False
11242,True,False,True,False
11243,True,False,True,False
11244,True,False,True,False
11245,True,False,True,False
11246,True,False,True,False
11247,True,False,True,False
11248,True,False,True,False
11249,True,False,True,False
11250,True,False,True,False
11251,True,False,True,False
11252,True,False,True,False
11253,True,False,True,False
11254,True,False,True,False
11255,True,False,True,False
11256,True,False,True,False
11257,True,False,True,False
11258,True,False,True,False
11259,True,False,True,False
11260,True,False,True,False
11261,True,False,True,False
11262,True,False,True,False
11263,True,False,True,False
11264,True,False,True,False
11265,True,False,True,False
11266,True,False,True,False
11267,True,False,True,False
11268,True,False,True,False
11269,True,False,True,False
11270,True,False,True,False
11271,True,False,True,False
11272,True,False,True,False
11273,True,False,True,False
11274,True,False,True,False
11275,True,False,True,False
11276,True,False,True,False
11277,True,False,True,False
11278,True,False,True,False
11279,True,False,True,False
11280,True,False,True,False
11281,True,False,True,False
11282,True,False,True,False
11283,True,False,True,False
11284,True,False,True,False
11285,True,False,True,False
11286,True,False,True,False
11287,True,False,True,False
11288,True,False,True,False
11289,True,False,True,False
11290,True,False,True,False
11291,True,False,True,False
11292,True,False,True,False
11293,True,False,True,False
11294,True,False,True,False
11295,True,False,True,False
11296,True,False,True,False
11297,True,False,True,False
11298,True,False,True,False
11299,True,False,True,False
11300,True,False,True,False
11301,True,False,True,False
11302,True,False,True,False
11303,True,False,True,False
11304,True,False,True,False
11305,True,False,True,False
11306,True,False,True,False
11307,True,False,True,False
11308,True,False,True,False
11309,True,False,True,False
11310,True,False,True,False
11311,True,False,True,False
11312,True,False,True,False
11313,True,False,True,False
11314,True,False,True,False
11315,True,False,True,False
11316,True,False,True,False
11317,True,False,True,False
11318,True,False,True,False
11319,True,False,True,False
11320,True,False,True,False
11321,True,False,True,False
11322,True,False,True,False
11323,True,False,True,False
11324,True,False,True,False
11325,True,False,True,False
11326,True,False,True,False
11327,True,False,True,False
11328,True,False,True,False
11329,True,False,True,False
11330,True,False,True,False
11331,True,False,True,False
11332,True,False,True,False
11333,True,False,True,False
11334,True,False,True,False
11335,True,False,True,False
11336,True,False,True,False
11337,True,False,True,False
11338,True,False,True,False
11339,True,False,True,False
11340,True,False,True,False
11341,True,False,True,False
11342,True,False,True,False
11343,True,False,True,False
11344,True,False,True,False
11345,True,False,True,False
11346,True,False,True,False
11347,True,False,True,False
11348,True,False,True,False
11349,True,False,True,False
11350,True,False,True,False
11351,True,False,True,False
11352,True,False,True,False
11353,True,False,True,False
11354,True,False,True,False
11355,True,False,True,False
11356,True,False,True,False
11357,True,False,True,False
11358,True,False,True,False
11359,True,False,True,False
11360,True,False,True,False
11361,True,False,True,False
11362,True,False,True,False
11363,True,False,True,False
11364,True,False,True,False
11365,True,False,True,False
11366,True,False,True,False
11367,True,False,True,False
11368,True,False,True,False
11369,True,False,True,False
11370,True,False,True,False
11371,True,False,True,False
11372,True,False,True,False
11373,True,False,True,False
11374,True,False,True,False
11375,True,False,True,False
11376,True,False,True,False
11377,True,False,True,False
11378,True,False,True,False
11379,True,False,True,False
11380,True,False,True,False
11381,True,False,True,False
11382,True,False,True,False
11383,True,False,True,False
11384,True,False,True,False
11385,True,False,True,False
11386,True,False,True,False
11387,True,False,True,False
11388,True,False,True,False
11389,True,False,True,False
11390,True,False,True,False
11391,True,False,True,False
11392,True,False,True,False
11393,True,False,True,False
11394,True,False,True,False
11395,True,False,True,False
11396,True,False,True,False
11397,True,False,True,False
11398,True,False,True,False
11399,True,False,True,False
11400,True,False,True,False
11401,True,False,True,False
11402,True,False,True,False
11403,True,False,True,False
11404,True,False,True,False
11405,True,False,True,False
11406,True,False,True,False
11407,True,False,True,False
11408,True,False,True,False
11409,True,False,True,False
11410,True,False,True,False
11411,True,False,True,False
11412,True,False,True,False
11413,True,False,True,False
11414,True,False,True,False
11415,True,False,True,False
11416,True,False,True,False
11417,True,False,True,False
11418,True,False,True,False
11419,True,False,True,False
11420,True,False,True,False
11421,True,False,True,False
11422,True,False,True,False
11423,True,False,True,False
11424,False,False,True,False
11425,True,False,True,False
11426,True,False,True,False
11427,True,False,True,False
11428,True,False,True,False
11429,True,False,True,False
11430,True,False,True,False
11431,True,False,True,False
11432,True,False,True,False
11433,True,False,True,False
11434,True,False,True,False
11435,True,False,True,False
11436,True,False,True,False
11437,True,False,True,False
11438,True,False,True,False
11439,True,False,True,False
11440,True,False,True,False
11441,True,False,True,False
11442,True,False,True,False
11443,True,False,True,False
11444,True,False,True,False
11445,True,False,True,False
11446,True,False,True,False
11447,True,False,True,False
11448,True,False,True,False
11449,True,False,True,False
11450,False,True,True,True
11451,False,False,True,False
11452,False,False,True,False
11453,False,False,True,False
11454,False,True,True,False
11455,False,False,True,False
11456,True,False,True,False
11457,True,False,True,False
11458,True,False,True,False
11459,True,False,True,False
11460,True,False,True,False
11461,True,False,True,False
11462,True,False,True,False
11463,True,False,True,False
11464,True,False,True,False
11465,True,False,True,False
11466,True,False,True,False
11467,True,False,True,False
11468,True,False,True,False
11469,True,False,True,False
11470,False,False,True,False
11471,False,False,True,False
11472,False,True,True,True
11473,False,False,True,True
11474,False,False,True,False
11475,False,False,True,False
11476,False,False,True,False
11477,False,False,True,False
11478,True,False,True,False
11479,False,True,True,False
11480,False,False,True,False
11481,False,False,True,False
11482,False,True,True,True
11483,False,True,True,True
11484,False,False,True,False
11485,False,True,True,False
11486,False,False,True,False
11487,False,False,True,False
11488,False,False,True,False
11489,False,False,True,False
11490,False,False,True,False
11491,False,False,True,False
11492,False,False,True,False
11493,False,False,True,False
11494,False,True,True,False
11495,False,True,True,True
11496,False,False,True,False
11497,False,False,True,False
11498,False,False,True,False
11499,True,False,True,False
11500,False,False,True,False
11501,False,False,True,False
11502,True,False,True,False
11503,True,False,True,False
11504,True,False,True,False
11505,True,False,True,False
11506,True,False,True,False
11507,True,False,True,False
11508,True,False,True,False
11509,True,False,True,False
11510,True,False,True,False
11511,True,False,True,False
11512,True,False,True,False
11513,True,False,True,False
11514,True,False,True,False
11515,True,False,True,False
11516,True,False,True,False
11517,True,False,True,False
11518,True,False,True,False
11519,True,False,True,False
11520,True,False,True,False
11521,True,False,True,False
11522,True,False,True,False
11523,True,False,True,False
11524,True,False,True,False
11525,True,False,True,False
11526,True,False,True,False
11527,True,False,True,False
11528,True,False,True,False
11529,True,False,True,False
11530,True,False,True,False
11531,True,False,True,False
11532,True,False,True,False
11533,True,False,True,False
11534,True,False,True,False
11535,True,False,True,False
11536,True,False,True,False
11537,True,False,True,False
11538,True,False,True,False
11539,True,False,True,False
11540,True,False,True,False
11541,True,False,True,False
11542,True,False,True,False
11543,True,False,True,False
11544,True,False,True,False
11545,True,False,True,False
11546,True,False,True,False
11547,True,False,True,False
11548,True,False,True,False
11549,True,False,True,False
11550,True,False,True,False
11551,True,False,True,False
11552,True,False,True,False
11553,True,False,True,False
11554,True,False,True,False
11555,True,False,True,False
11556,True,False,True,False
11557,True,False,True,False
11558,True,False,True,False
11559,True,False,True,False
11560,True,False,True,False
11561,False,False,True,False
11562,False,False,True,False
11563,False,True,True,True
11564,False,True,True,False
11565,False,False,True,False
11566,True,False,True,False
11567,True,False,True,False
11568,False,False,True,False
11569,True,False,True,False
11570,True,False,True,False
11571,True,False,True,False
11572,True,False,True,False
11573,True,False,True,False
11574,True,False,True,False
11575,True,False,True,False
11576,True,False,True,False
11577,True,False,True,False
11578,True,False,True,False
11579,True,False,True,False
11580,False,False,True,False
11581,False,False,True,False
11582,False,False,True,False
11583,True,False,True,False
11584,False,False,True,False
11585,False,False,True,False
11586,False,False,True,False
11587,False,False,True,False
11588,False,False,True,False
11589,False,False,True,False
11590,False,False,True,False
11591,False,False,True,False
11592,True,False,True,False
11593,True,False,True,False
11594,False,False,True,False
11595,False,False,True,False
11596,False,False,True,False
11597,False,False,True,False
11598,True,True,True,True
11599,False,False,True,False
11600,False,False,True,False
11601,False,False,True,False
11602,True,False,True,False
11603,True,True,True,True
11604,False,False,True,False
11605,True,False,True,False
11606,True,False,True,False
11607,False,False,True,False
11608,True,False,True,False
11609,True,False,True,False
11610,True,False,True,False
11611,True,False,True,False
11612,True,False,True,False
11613,True,False,True,False
11614,True,False,True,False
11615,True,False,True,False
11616,True,False,True,False
11617,True,False,True,False
11618,True,False,True,False
11619,True,False,True,False
11620,True,False,True,False
11621,True,False,True,False
11622,True,False,True,False
11623,True,False,True,False
11624,True,False,True,False
11625,True,False,True,False
11626,True,False,True,False
11627,True,False,True,False
11628,True,False,True,False
11629,True,False,True,False
11630,True,False,True,False
11631,True,False,True,False
11632,True,False,True,False
11633,True,False,True,False
11634,True,False,True,False
11635,True,False,True,False
11636,True,False,True,False
11637,True,False,True,False
11638,True,False,True,False
11639,True,False,True,False
11640,True,False,True,False
11641,True,False,True,False
11642,True,False,True,False
11643,True,False,True,False
11644,True,False,True,False
11645,True,False,True,False
11646,True,False,True,False
11647,True,False,True,False
11648,True,False,True,False
11649,False,False,True,False
11650,False,False,True,False
11651,False,False,True,False
11652,True,False,True,False
11653,True,False,True,False
11654,True,False,True,False
11655,True,False,True,False
11656,True,False,True,False
11657,True,False,True,False
11658,True,False,True,False
11659,True,False,True,False
11660,True,False,True,False
11661,True,False,True,False
11662,True,False,True,False
11663,True,False,True,False
11664,True,False,True,False
11665,False,False,True,False
11666,False,False,True,False
11667,False,False,True,False
11668,False,False,True,False
11669,False,False,True,False
11670,False,False,True,False
11671,False,False,True,False
11672,False,False,True,False
11673,False,False,True,False
11674,False,True,True,True
11675,False,True,True,True
11676,False,False,True,False
11677,False,False,True,False
11678,True,False,True,False
11679,False,False,True,False
11680,False,False,True,False
11681,False,False,True,False
11682,True,False,True,False
11683,True,False,True,False
11684,True,False,True,False
11685,True,False,True,False
11686,True,False,True,False
11687,True,False,True,False
11688,True,False,True,False
11689,True,False,True,False
11690,True,False,True,False
11691,True,False,True,False
11692,True,False,True,False
11693,True,False,True,False
11694,True,False,True,False
11695,False,True,True,False
11696,True,False,True,False
11697,True,False,True,False
11698,True,False,True,False
11699,True,False,True,False
11700,True,False,True,False
11701,True,False,True,False
11702,True,False,True,False
11703,True,False,True,False
11704,True,False,True,False
11705,True,False,True,False
11706,True,False,True,False
11707,True,False,True,False
11708,True,False,True,False
11709,True,False,True,False
11710,True,False,True,False
11711,True,False,True,False
11712,True,False,True,False
11713,True,False,True,False
11714,True,False,True,False
11715,True,False,True,False
11716,True,False,True,False
11717,True,False,True,False
11718,True,False,True,False
11719,True,False,True,False
11720,True,False,True,False
11721,True,False,True,False
11722,True,False,True,False
11723,True,False,True,False
11724,True,False,True,False
11725,True,False,True,False
11726,True,False,True,False
11727,True,False,True,False
11728,True,False,True,False
11729,True,False,True,False
11730,True,False,True,False
11731,True,False,True,False
11732,True,False,True,False
11733,True,False,True,False
11734,True,False,True,False
11735,False,False,True,False
11736,True,True,True,True
11737,False,False,True,False
11738,False,False,True,False
11739,False,False,True,False
11740,False,False,True,False
11741,True,False,True,False
11742,False,False,True,False
11743,False,False,True,False
11744,False,False,True,False
11745,False,False,True,False
11746,False,False,True,False
11747,True,False,True,False
11748,True,True,True,True
11749,False,True,True,True
11750,True,False,True,False
11751,False,False,True,False
11752,False,False,True,False
11753,False,False,True,False
11754,True,False,True,False
11755,True,False,True,False
11756,True,True,True,False
11757,False,False,True,False
11758,False,False,True,False
11759,False,False,True,False
11760,False,False,True,False
11761,True,True,True,True
11762,False,False,True,False
11763,False,False,True,False
11764,True,False,True,False
11765,False,False,True,False
11766,False,False,True,False
11767,False,True,True,True
11768,False,True,True,False
11769,False,False,True,False
11770,False,False,True,False
11771,False,False,True,False
11772,True,True,True,False
11773,False,True,True,False
11774,False,False,True,False
11775,False,False,True,False
11776,False,True,True,True
11777,True,False,True,False
11778,False,False,True,False
11779,True,False,True,False
11780,True,False,True,False
11781,False,False,True,False
11782,True,False,True,False
11783,False,True,True,False
11784,True,False,True,False
11785,False,False,True,False
11786,False,False,True,False
11787,True,False,True,False
11788,True,True,True,False
11789,True,False,True,False
11790,True,False,True,False
11791,False,False,True,False
11792,False,False,True,False
11793,False,False,True,False
11794,False,True,True,True
11795,False,True,True,True
11796,False,False,True,False
11797,False,True,True,False
11798,False,False,True,False
11799,False,False,True,False
11800,False,False,True,True
11801,False,True,True,False
11802,False,True,True,True
11803,False,False,True,False
11804,False,False,True,False
11805,False,False,True,False
11806,False,True,True,True
11807,True,False,True,False
11808,False,False,True,False
11809,False,True,True,False
11810,False,True,True,False
11811,True,True,True,True
11812,False,True,True,True
11813,True,True,True,False
11814,False,True,True,False
11815,False,False,True,False
11816,False,False,True,False
11817,False,False,True,False
11818,True,False,True,False
11819,False,True,True,True
11820,False,False,True,False
11821,True,True,True,True
11822,True,True,True,True
11823,False,True,True,True
11824,False,True,True,False
11825,True,True,True,True
11826,False,False,True,False
11827,True,False,True,False
11828,True,False,True,False
11829,False,False,True,False
11830,False,True,True,False
11831,False,False,True,False
11832,False,False,True,False
11833,False,False,True,False
11834,False,True,True,True
11835,True,True,True,False
11836,False,True,True,True
11837,False,True,True,True
11838,False,True,True,True
11839,False,False,True,False
11840,True,False,True,False
11841,False,False,True,False
11842,False,False,True,False
11843,True,True,True,True
11844,False,True,True,False
11845,False,True,True,False
11846,False,True,True,True
11847,False,False,True,False
11848,False,False,True,False
11849,False,True,True,False
11850,False,False,True,False
11851,False,False,True,False
11852,False,False,True,False
11853,True,False,True,False
11854,False,True,True,False
11855,False,True,True,False
11856,False,False,True,False
11857,True,False,True,False
11858,False,False,True,False
11859,False,True,True,True
11860,True,False,True,False
11861,False,True,True,True
11862,True,True,True,False
11863,False,True,True,False
11864,False,False,True,False
11865,True,False,True,False
11866,True,False,True,False
11867,False,False,True,False
11868,True,True,True,False
11869,False,False,True,False
11870,False,False,True,False
11871,False,False,True,False
11872,False,False,True,False
11873,False,False,True,False
11874,True,False,True,False
11875,False,True,True,False
11876,False,True,True,False
11877,True,False,True,False
11878,False,False,True,False
11879,False,False,True,False
11880,True,False,True,False
11881,False,False,True,False
11882,False,True,True,True
11883,False,False,True,False
11884,True,False,True,False
11885,False,False,True,False
11886,True,False,True,False
11887,False,False,True,False
11888,False,False,True,False
11889,False,False,True,False
11890,False,True,True,True
11891,True,False,True,False
11892,False,False,True,False
11893,False,True,True,True
11894,False,False,True,False
11895,False,True,True,True
11896,False,False,True,False
11897,False,False,True,False
11898,False,False,True,False
11899,False,True,True,True
11900,False,True,True,True
11901,False,False,True,False
11902,True,False,True,False
11903,False,False,True,False
11904,False,False,True,False
11905,False,False,True,False
11906,True,False,True,False
11907,False,False,True,False
11908,False,True,True,True
11909,False,False,True,False
11910,False,True,True,False
11911,False,True,True,True
11912,False,True,True,True
11913,False,True,True,True
11914,False,False,True,False
11915,False,False,True,False
11916,False,False,True,False
11917,False,False,True,False
11918,False,False,True,False
11919,False,False,True,False
11920,False,False,True,False
11921,False,False,True,False
11922,False,False,True,False
11923,False,False,True,False
11924,False,False,True,False
11925,False,False,True,False
11926,False,False,True,False
11927,True,True,True,False
11928,False,False,True,False
11929,False,True,True,False
11930,False,True,True,True
11931,True,False,True,False
11932,False,False,True,False
11933,False,False,True,False
11934,False,True,True,True
11935,True,True,True,True
11936,False,False,True,False
11937,False,False,True,False
11938,True,False,True,False
11939,False,False,True,False
11940,False,False,True,False
11941,False,False,True,False
11942,False,False,True,False
11943,True,False,True,False
11944,False,False,True,False
11945,False,False,True,False
11946,False,False,True,False
11947,False,False,True,False
11948,False,False,True,False
11949,False,True,True,True
11950,False,False,True,False
11951,True,False,True,False
11952,False,False,True,False
11953,False,False,True,False
11954,False,False,True,False
11955,False,False,True,False
11956,False,False,True,False
11957,False,False,True,False
11958,False,False,True,False
11959,False,False,True,False
11960,False,False,True,False
11961,True,False,True,False
11962,False,True,True,False
11963,False,False,True,False
11964,False,False,True,False
11965,False,False,True,False
11966,True,True,True,False
11967,False,False,True,False
11968,False,True,True,True
11969,False,False,True,False
11970,False,False,True,False
11971,False,False,True,False
11972,False,False,True,False
11973,False,False,True,False
11974,False,True,True,False
11975,False,False,True,False
11976,False,False,True,False
11977,False,False,True,False
11978,False,False,True,False
11979,True,False,True,False
11980,False,False,True,False
11981,False,False,True,False
11982,False,False,True,False
11983,True,False,True,False
11984,True,False,True,False
11985,False,False,True,False
11986,True,False,True,False
11987,False,True,True,True
11988,True,True,True,False
11989,False,True,True,False
11990,False,False,True,False
11991,False,False,True,False
11992,False,False,True,False
11993,False,False,True,False
11994,False,False,True,False
11995,False,False,True,False
11996,True,False,True,False
11997,True,False,True,False
11998,False,True,True,True
11999,True,False,True,False
12000,False,False,True,False
12001,False,False,True,False
12002,False,False,True,False
12003,True,False,True,False
12004,False,False,True,False
12005,True,True,True,False
12006,False,False,True,False
12007,False,False,True,False
12008,False,False,True,False
12009,False,False,True,False
12010,False,False,True,False
12011,False,False,True,False
12012,False,True,True,True
12013,False,False,True,False
12014,False,False,True,True
12015,False,False,True,False
12016,False,False,True,False
12017,False,False,True,False
12018,False,False,True,False
12019,True,True,True,True
12020,False,False,True,False
12021,False,False,True,False
12022,False,False,True,False
12023,False,False,True,False
12024,False,True,True,True
12025,False,False,True,False
12026,False,True,True,True
12027,False,False,True,False
12028,False,True,True,True
12029,False,False,True,False
12030,True,False,True,False
12031,False,False,True,False
12032,False,False,True,False
12033,False,False,True,False
12034,False,False,True,False
12035,True,True,True,True
12036,False,False,True,False
12037,True,False,True,False
12038,True,True,True,True
12039,True,True,True,True
12040,False,True,True,False
12041,True,True,True,True
12042,False,False,True,False
12043,False,False,True,False
12044,False,False,True,False
12045,True,False,True,False
12046,False,False,True,False
12047,False,False,True,False
12048,True,False,True,False
12049,True,False,True,False
12050,False,False,True,False
12051,False,True,True,True
12052,False,True,True,True
12053,False,False,True,False
12054,False,True,True,True
12055,False,False,True,False
12056,False,False,True,False
12057,False,True,True,True
12058,False,False,True,False
12059,False,False,True,False
12060,False,False,True,False
12061,False,False,True,True
12062,True,True,True,True
12063,False,False,True,False
12064,False,False,True,False
12065,True,True,True,True
12066,False,False,True,False
12067,True,False,True,False
12068,False,False,True,False
12069,False,False,True,False
12070,True,True,True,False
12071,False,False,True,False
12072,True,False,True,False
12073,True,True,True,False
12074,False,False,True,False
12075,False,False,True,False
12076,False,True,True,True
12077,False,True,True,True
12078,True,False,True,False
12079,False,True,True,False
12080,True,True,True,True
12081,False,True,True,False
12082,False,True,True,True
12083,False,False,True,False
12084,False,True,True,True
12085,False,True,True,False
12086,True,True,True,True
12087,True,True,True,True
12088,False,False,True,False
12089,False,True,True,True
12090,False,False,True,False
12091,True,False,True,False
12092,False,False,True,False
12093,True,False,True,False
12094,False,False,True,False
12095,False,False,True,False
12096,False,False,True,False
12097,False,False,True,False
12098,True,False,True,False
12099,False,True,True,False
12100,False,True,True,False
12101,False,True,True,True
12102,True,False,True,False
12103,False,True,True,True
12104,False,False,True,False
12105,False,True,True,False
12106,False,False,True,False
12107,False,False,True,False
12108,True,True,True,False
12109,False,False,True,False
12110,False,False,True,False
12111,False,False,True,False
12112,False,True,True,True
12113,False,True,True,False
12114,False,False,True,False
12115,False,False,True,False
12116,False,False,True,False
12117,False,False,True,False
12118,False,False,True,False
12119,False,True,True,False
12120,False,False,True,False
12121,False,False,True,False
12122,True,True,True,True
12123,True,True,True,False
12124,True,False,True,False
12125,False,False,True,False
12126,True,True,True,False
12127,True,False,True,False
12128,False,False,True,False
12129,False,False,True,True
12130,True,True,True,True
12131,False,False,True,False
12132,False,False,True,False
12133,False,False,True,False
12134,False,True,True,True
12135,False,True,True,False
12136,False,False,True,False
12137,False,False,True,False
12138,False,False,True,False
12139,True,True,True,False
12140,False,False,True,False
12141,False,False,True,False
12142,False,False,True,False
12143,True,False,True,False
12144,False,False,True,False
12145,True,True,True,False
12146,False,False,True,False
12147,False,False,True,False
12148,False,False,True,False
12149,False,False,True,False
12150,False,False,True,False
12151,True,False,True,False
12152,False,False,True,False
12153,True,False,True,False
12154,False,True,True,True
12155,True,False,True,False
12156,False,False,True,False
12157,False,False,True,False
12158,False,False,True,False
12159,False,False,True,False
12160,True,False,True,False
12161,True,False,True,False
12162,False,False,True,False
12163,False,False,True,False
12164,True,True,True,True
12165,False,False,True,False
12166,False,False,True,False
12167,False,True,True,False
12168,False,False,True,False
12169,False,True,True,True
12170,False,False,True,False
12171,False,False,True,False
12172,False,False,True,False
12173,False,True,True,False
12174,False,True,True,True
12175,False,False,True,False
12176,False,True,True,False
12177,False,True,True,True
12178,False,False,True,False
12179,True,True,True,True
12180,True,True,True,True
12181,False,False,True,False
12182,False,False,True,False
12183,False,False,True,False
12184,True,True,True,True
12185,False,False,True,False
12186,False,True,True,True
12187,False,True,True,True
12188,False,True,True,False
12189,False,True,True,False
12190,False,False,True,False
12191,True,False,True,False
12192,False,False,True,False
12193,False,True,True,False
12194,False,False,True,False
12195,False,False,True,False
12196,False,True,True,False
12197,True,True,True,True
12198,False,False,True,False
12199,True,True,True,False
12200,True,False,True,False
12201,False,True,True,True
12202,False,True,True,True
12203,False,False,True,False
12204,True,False,True,False
12205,False,False,True,False
12206,False,False,True,False
12207,True,True,True,True
12208,False,False,True,False
12209,False,False,True,False
12210,False,False,True,False
12211,False,True,True,False
12212,False,False,True,False
12213,True,False,True,False
12214,False,False,True,False
12215,True,True,True,True
12216,False,True,True,True
12217,True,False,True,False
12218,False,False,True,False
12219,False,False,True,False
12220,False,False,True,False
12221,False,True,True,False
12222,False,False,True,False
12223,False,False,True,False
12224,False,False,True,False
12225,True,False,True,False
12226,False,False,True,False
12227,False,False,True,False
12228,False,False,True,False
12229,False,False,True,False
12230,False,False,True,False
12231,False,False,True,True
12232,True,False,True,False
12233,False,False,True,False
12234,False,False,True,False
12235,True,False,True,False
12236,False,False,True,False
12237,True,False,True,False
12238,False,True,True,False
12239,False,False,True,False
12240,False,True,True,False
12241,False,True,True,True
12242,False,False,True,False
12243,False,False,True,False
12244,False,False,True,False
12245,False,False,True,False
12246,False,False,True,False
12247,True,False,True,False
12248,False,False,True,False
12249,True,False,True,False
12250,False,True,True,True
12251,False,False,True,False
12252,True,True,True,False
12253,False,False,True,False
12254,False,False,True,False
12255,False,True,True,False
12256,False,False,True,False
12257,False,True,True,True
12258,False,False,True,False
12259,False,False,True,False
12260,False,False,True,False
12261,False,False,True,False
12262,False,True,True,True
12263,True,True,True,False
12264,True,False,True,False
12265,True,False,True,False
12266,True,False,True,False
12267,False,False,True,False
12268,False,False,True,False
12269,False,False,True,False
12270,False,False,True,True
12271,False,False,True,False
12272,True,True,True,True
12273,True,False,True,False
12274,False,False,True,False
12275,True,False,True,False
12276,False,True,True,False
12277,True,False,True,False
12278,False,False,True,False
12279,False,False,True,False
12280,False,True,True,False
12281,False,False,True,False
12282,False,True,True,True
12283,False,False,True,False
12284,False,False,True,False
12285,False,True,True,True
12286,False,False,True,False
12287,False,False,True,False
12288,False,False,True,False
12289,False,True,True,False
12290,False,False,True,False
12291,False,False,True,False
12292,False,True,True,False
12293,False,False,True,False
12294,False,True,True,True
12295,False,True,True,False
12296,False,False,True,False
12297,True,False,True,False
12298,False,True,True,True
12299,False,False,True,False
12300,False,True,True,True
12301,True,True,True,False
12302,False,False,True,False
12303,False,True,True,False
12304,False,False,True,False
12305,False,True,True,True
12306,False,False,True,False
12307,False,False,True,False
12308,False,True,True,True
12309,False,False,True,False
12310,False,False,True,False
12311,False,False,True,False
12312,False,False,True,False
12313,False,False,True,False
12314,False,True,True,False
12315,False,False,True,False
12316,False,True,True,False
12317,False,False,True,False
12318,False,False,True,False
12319,False,False,True,False
12320,False,True,True,False
12321,False,True,True,False
12322,False,False,True,False
12323,False,False,True,False
12324,False,False,True,False
12325,False,False,True,False
12326,False,False,True,False
12327,False,False,True,False
12328,False,False,True,False
12329,False,False,True,False
12330,False,False,True,False
12331,False,False,True,False
12332,False,False,True,False
12333,False,True,True,True
12334,False,False,True,False
12335,False,True,True,False
12336,False,False,True,False
12337,False,False,True,False
12338,True,False,True,False
12339,True,False,True,False
12340,False,False,True,False
12341,False,False,True,False
12342,False,False,True,False
12343,False,False,True,True
12344,False,False,True,False
12345,False,False,True,False
12346,False,True,True,False
12347,False,False,True,False
12348,False,False,True,False
12349,False,False,True,False
12350,False,True,True,False
12351,False,False,True,False
12352,False,False,True,False
12353,True,False,True,False
12354,False,False,True,False
12355,True,True,True,True
12356,False,False,True,False
12357,True,False,True,False
12358,False,False,True,False
12359,False,False,True,False
12360,False,False,True,False
12361,False,False,True,False
12362,True,True,True,False
12363,False,False,True,False
12364,False,True,True,True
12365,False,True,True,True
12366,False,False,True,False
12367,False,False,True,False
12368,False,False,True,False
12369,False,False,True,False
12370,False,False,True,False
12371,False,True,True,True
12372,True,False,True,False
12373,False,False,True,False
12374,False,True,True,True
12375,False,False,True,False
12376,False,False,True,False
12377,False,False,True,False
12378,False,False,True,True
12379,False,False,True,False
12380,False,False,True,False
12381,False,False,True,False
12382,False,False,True,False
12383,False,False,True,False
12384,False,True,True,True
12385,False,False,True,False
12386,False,True,True,False
12387,False,False,True,False
12388,False,True,True,False
12389,False,True,True,False
12390,False,False,True,False
12391,False,False,True,False
12392,False,True,True,True
12393,False,False,True,False
12394,False,True,True,False
12395,False,False,True,False
12396,False,False,True,False
12397,False,False,True,False
12398,False,False,True,False
12399,True,False,True,False
12400,False,True,True,True
12401,False,False,True,False
12402,False,False,True,False
12403,False,True,True,True
12404,False,False,True,False
12405,False,False,True,False
12406,False,False,True,False
12407,True,True,True,True
12408,True,False,True,False
12409,False,True,True,True
12410,True,False,True,False
12411,False,False,True,False
12412,False,True,True,False
12413,False,False,True,True
12414,True,False,True,False
